X a:y(Vehicle body) - Acceleration of point (0 0 0) of body Vehicle body relative to Base0  SC Base0  projection Y, a:z(Vehicle body) - Acceleration of point (0 0 0) of body Vehicle body relative to Base0  SC Base0  projection Z,
56.536373,-0.045255981,0.12798278
56.540375,-0.046943795,0.12561515
56.545376,-0.050446976,0.12336569
56.550377,-0.058279376,0.12258061
56.555374,-0.073626645,0.12325703
56.561375,-0.096883208,0.12167113
56.565376,-0.11009058,0.11879817
56.570374,-0.129593,0.11445302
56.575375,-0.14502472,0.10776637
56.580376,-0.15308245,0.099058673
56.585377,-0.15291373,0.088952504
56.591373,-0.14204516,0.074655421
56.595375,-0.13286932,0.066430382
56.601376,-0.12199822,0.054477543
56.605373,-0.12149727,0.047470339
56.610374,-0.12393682,0.036884222
56.616375,-0.1383892,0.021444751
56.620377,-0.15490775,0.010715692
56.626373,-0.18386351,-0.0071419082
56.630375,-0.20265314,-0.019390658
56.635376,-0.21942528,-0.032577664
56.640373,-0.2312793,-0.044783466
56.645374,-0.23423713,-0.053423461
56.651375,-0.2221918,-0.053936452
56.655376,-0.20642306,-0.047978066
56.661373,-0.17683636,-0.029977238
56.665375,-0.15573913,-0.012379957
56.671375,-0.12589453,0.020306436
56.675377,-0.10886995,0.044532444
56.681374,-0.0896414,0.080966666
56.685375,-0.081790671,0.10316581
56.691376,-0.078234643,0.12994784
56.695374,-0.081559576,0.14187948
56.701374,-0.094721183,0.14913428
56.705376,-0.10530025,0.14852604
56.710377,-0.124729,0.13898253
56.715374,-0.14368528,0.1208134
56.720375,-0.15860084,0.094763733
56.725376,-0.16472314,0.063683718
56.731377,-0.15591668,0.024964724
56.735374,-0.13818815,-0.0069020907
56.740376,-0.10563429,-0.040153943
56.745876,-0.054081913,-0.077464275
56.750874,0.0016886771,-0.10526419
56.755875,0.073244713,-0.13128224
56.761875,0.1455484,-0.14729938
56.765877,0.1882343,-0.1538396
56.771873,0.23643707,-0.15681008
56.775875,0.25607532,-0.1544672
56.781876,0.26686561,-0.14506947
56.785873,0.26361257,-0.13536446
56.791874,0.24850544,-0.11679505
56.795876,0.23500142,-0.10263029
56.801876,0.21452308,-0.080611289
56.805874,0.20260912,-0.066695519
56.811874,0.18858102,-0.049244877
56.815876,0.18155828,-0.041135702
56.820873,0.1755501,-0.03769264
56.825874,0.17032878,-0.037433051
56.830875,0.16699179,-0.043805193
56.835876,0.16644929,-0.058377165
56.840874,0.16989923,-0.075728886
56.845875,0.17787407,-0.098709218
56.850876,0.1910108,-0.12389649
56.855873,0.20811942,-0.14953978
56.860874,0.22631943,-0.17401277
56.865875,0.24163917,-0.1953752
56.871876,0.25105017,-0.21576655
56.875874,0.25059268,-0.22749348
56.880875,0.24163693,-0.23788732
56.885876,0.22469831,-0.24481516
56.890877,0.205741,-0.24967715
56.895874,0.18647371,-0.25268129
56.900875,0.17005147,-0.25419801
56.905876,0.16119511,-0.25669092
56.910873,0.15704335,-0.25873196
56.915874,0.15715539,-0.26101986
56.920876,0.15942512,-0.26343679
56.925877,0.16196136,-0.2661747
56.930874,0.16388442,-0.26779458
56.935875,0.16488956,-0.26928285
56.941875,0.16730604,-0.26931381
56.945873,0.17503372,-0.2699379
56.950874,0.19218683,-0.27189091
56.955875,0.21921605,-0.27296671
56.960876,0.2593255,-0.27375144
56.966873,0.29874524,-0.27653438
56.970875,0.31669143,-0.27802023
56.976875,0.32131574,-0.27868199
56.980873,0.30661279,-0.27726173
56.986874,0.25790459,-0.27098465
56.990875,0.2108549,-0.26348853
56.995876,0.15058455,-0.25239891
57.000874,0.084612027,-0.23701745
57.005875,0.019496057,-0.21714796
57.010876,-0.032735713,-0.19553916
57.015877,-0.065866336,-0.17402454
57.020874,-0.080037601,-0.15021853
57.026875,-0.057511184,-0.13431105
57.030876,-0.029520245,-0.12638243
57.036877,0.023405194,-0.11870474
57.040874,0.060319532,-0.11561295
57.046875,0.10928682,-0.11236192
57.050877,0.13373011,-0.11024892
57.056873,0.15434423,-0.10621819
57.060875,0.15710387,-0.10286178
57.066875,0.14738806,-0.097432196
57.070873,0.13454136,-0.094203137
57.076874,0.11142959,-0.09114708
57.080875,0.096409254,-0.09079241
57.085876,0.083042972,-0.090733103
57.090874,0.069810703,-0.093818612
57.095875,0.060787655,-0.097945064
57.100876,0.054001562,-0.10156467
57.106876,0.04533346,-0.1048234
57.110874,0.03684444,-0.10171444
57.116875,0.02174628,-0.092369452
57.120876,0.013431304,-0.084305704
57.125874,0.0051869298,-0.07006187
57.131874,0.003524418,-0.044490207
57.135876,0.010503777,-0.032222323
57.140877,0.027003856,-0.010440714
57.145874,0.052263673,0.013628988
57.150875,0.079912722,0.036552787
57.155876,0.10811882,0.061905634
57.161877,0.13875808,0.097652502
57.165874,0.14885429,0.11983899
57.171875,0.15209623,0.15273917
57.175877,0.14753914,0.17325915
57.181873,0.13422936,0.19939782
57.185875,0.12358361,0.21228804
57.191875,0.10900266,0.22295555
57.195873,0.10190874,0.22380614
57.201874,0.09639889,0.2161092
57.205875,0.095821254,0.20592694
57.211876,0.097692445,0.18551683
57.215874,0.098244101,0.17725445
57.220875,0.097978003,0.15714344
57.226875,0.089605786,0.12651505
57.230873,0.074450091,0.11577375
57.236874,0.038676795,0.10190465
57.240875,0.0072826622,0.095458478
57.246876,-0.04712005,0.089740984
57.250874,-0.085298032,0.088453323
57.255875,-0.12192573,0.089069143
57.260876,-0.16640216,0.092831619
57.265877,-0.20305745,0.09992934
57.271873,-0.24329257,0.11576884
57.275875,-0.26191512,0.12728663
57.281876,-0.28194845,0.1467884
57.285873,-0.28992084,0.16046515
57.291874,-0.29377374,0.18018298
57.295876,-0.29151177,0.19177374
57.300877,-0.28590024,0.20192926
57.305874,-0.27782145,0.21109819
57.310875,-0.26847637,0.21726456
57.315876,-0.26040471,0.22039579
57.320873,-0.25313672,0.2216699
57.325874,-0.24407196,0.22119468
57.331875,-0.23903963,0.22459355
57.335876,-0.23846044,0.22883423
57.341873,-0.24330804,0.23851678
57.345875,-0.25152197,0.24694119
57.351875,-0.27286255,0.26145181
57.355873,-0.29349998,0.27148235
57.361874,-0.33337641,0.28538936
57.365875,-0.36445495,0.29299426
57.371876,-0.41393343,0.30073273
57.375874,-0.44554323,0.30305389
57.380875,-0.47503704,0.30356506
57.385876,-0.49722418,0.30089957
57.390877,-0.50457847,0.29400134
57.395874,-0.49372622,0.28387305
57.400875,-0.46628118,0.27088612
57.405876,-0.42891666,0.2571356
57.410873,-0.3783384,0.23836273
57.415874,-0.32895505,0.21991757
57.420876,-0.28586355,0.20244086
57.425877,-0.24549103,0.18238071
57.430874,-0.21808375,0.16519451
57.435875,-0.20171957,0.15034346
57.440876,-0.19595735,0.13909094
57.446877,-0.20097116,0.13108489
57.450874,-0.20796931,0.13099056
57.456875,-0.21846576,0.13659231
57.460876,-0.22185659,0.1441215
57.466873,-0.21732326,0.1604581
57.470875,-0.20685239,0.17396294
57.476875,-0.1810589,0.19638085
57.480873,-0.15930426,0.2115223
57.486874,-0.12518509,0.23221321
57.490875,-0.10476597,0.24332929
57.495876,-0.089133635,0.25075763
57.500874,-0.075802848,0.25630686
57.505875,-0.070631795,0.25490865
57.510876,-0.071600258,0.24629335
57.515877,-0.075560272,0.23082849
57.520874,-0.078828804,0.20890859
57.525875,-0.078533389,0.18217652
57.530876,-0.073633835,0.15194592
57.535873,-0.064511806,0.11678059
57.540874,-0.055095512,0.08691173
57.545876,-0.046528704,0.054973524
57.550877,-0.041280206,0.025269439
57.555874,-0.039584871,-0.0011350766
57.560875,-0.039579004,-0.022345204
57.565376,-0.038164962,-0.038538802
57.570374,-0.029233392,-0.05093671
57.575375,-0.0054030409,-0.058499623
57.580376,0.038002387,-0.061571941
57.585377,0.09515585,-0.063918509
57.590374,0.16168825,-0.064824991
57.596375,0.24413954,-0.064994022
57.600376,0.27753887,-0.069453202
57.606377,0.29792657,-0.080005653
57.610374,0.29280785,-0.089711584
57.615376,0.27444381,-0.10400972
57.620377,0.24632381,-0.12129732
57.625374,0.22325757,-0.140974
57.630375,0.20872635,-0.16526072
57.635376,0.21227145,-0.19139956
57.640373,0.22946084,-0.22351223
57.646374,0.25064105,-0.2602047
57.650375,0.25578517,-0.28496718
57.655376,0.24506985,-0.31192774
57.660374,0.21824452,-0.34113881
57.665375,0.17483307,-0.36597452
57.670376,0.114207,-0.38670164
57.675377,0.05478321,-0.40025669
57.680374,0.0042307423,-0.40702084
57.685375,-0.027956817,-0.40801233
57.691376,-0.035972677,-0.40559611
57.695374,-0.024678484,-0.39871725
57.700375,0.0078418087,-0.39355081
57.706375,0.059281636,-0.39105129
57.710377,0.099902071,-0.38942856
57.715374,0.14146535,-0.39249262
57.720875,0.17743221,-0.39804149
57.725876,0.19009909,-0.40519634
57.731876,0.17873108,-0.41449803
57.735874,0.15348445,-0.42068118
57.740875,0.11012293,-0.42808655
57.746876,0.038325045,-0.43724832
57.750874,0.0017151703,-0.44459918
57.755875,-0.029259536,-0.4549109
57.760876,-0.053337887,-0.46728283
57.765877,-0.059118204,-0.48273861
57.771873,-0.037998009,-0.50065666
57.775875,-0.014757938,-0.51158321
57.781876,0.015802594,-0.52344078
57.785873,0.044074442,-0.52989334
57.790874,0.070111454,-0.53279418
57.796875,0.088333629,-0.52967411
57.800877,0.093749925,-0.52117306
57.805874,0.091453321,-0.50742191
57.811874,0.079497911,-0.480661
57.815876,0.073723637,-0.4704434
57.820873,0.065611221,-0.44915888
57.825874,0.061321057,-0.42567348
57.830875,0.063186243,-0.40521523
57.835876,0.069123581,-0.38297904
57.841873,0.081015967,-0.35226744
57.845875,0.08786685,-0.33476597
57.850876,0.09258388,-0.31598443
57.855873,0.095036738,-0.29632232
57.860874,0.093630791,-0.27804026
57.865875,0.088034257,-0.26369858
57.870876,0.080486409,-0.25372437
57.875874,0.072354399,-0.25061676
57.881874,0.07054802,-0.2524409
57.885876,0.072996221,-0.2559337
57.891876,0.081216924,-0.26223233
57.895874,0.088338926,-0.26562247
57.901875,0.098519944,-0.26690009
57.905876,0.10319139,-0.26399168
57.911877,0.10435412,-0.25262696
57.915874,0.10011597,-0.24007729
57.921875,0.085425459,-0.21403484
57.925877,0.070292085,-0.19233334
57.931873,0.041088302,-0.15439972
57.935875,0.01876094,-0.12625018
57.940876,-0.0058502988,-0.094925374
57.945873,-0.034539651,-0.055060096
57.950874,-0.068163291,-0.0070697302
57.956875,-0.1019536,0.039527118
57.960876,-0.12269131,0.069907546
57.966873,-0.14747001,0.11188054
57.970875,-0.15806605,0.1365923
57.976875,-0.16354485,0.16732775
57.980873,-0.16066855,0.18299803
57.986874,-0.14949585,0.19885442
57.990875,-0.14190842,0.20776485
57.995876,-0.13033365,0.2113166
58.000874,-0.1188292,0.20704195
58.005875,-0.11287504,0.2041499
58.010876,-0.11142931,0.19697128
58.016876,-0.1192375,0.18309256
58.020874,-0.13167793,0.179473
58.026875,-0.16089073,0.1774268
58.030376,-0.17838371,0.18238454
58.035374,-0.2186839,0.18448432
58.040375,-0.26519144,0.1917478
58.045376,-0.3162432,0.20326532
58.050377,-0.36593598,0.21888851
58.055374,-0.40660891,0.23815189
58.060375,-0.43040341,0.26027328
58.065376,-0.43185151,0.28522068
58.070374,-0.40921059,0.30889162
58.075375,-0.36706758,0.33299649
58.080376,-0.312482,0.35554472
58.085377,-0.25403705,0.37593859
58.090374,-0.18951458,0.39495316
58.096375,-0.14579618,0.41268173
58.100376,-0.12891124,0.42354187
58.106377,-0.12370847,0.43864593
58.110374,-0.13169745,0.4481093
58.116375,-0.15510926,0.46147454
58.120377,-0.17417087,0.46974343
58.126373,-0.20076597,0.48094693
58.130375,-0.21361947,0.48751178
58.136375,-0.22150621,0.49599737
58.140373,-0.21816936,0.50086153
58.146374,-0.20081553,0.50729042
58.150375,-0.18236057,0.51117659
58.156376,-0.14766397,0.51652944
58.160374,-0.12196212,0.51968479
58.166374,-0.082865827,0.52333426
58.170376,-0.058030706,0.52465612
58.176376,-0.024672428,0.52429271
58.180374,-0.0058508273,0.52220011
58.186375,0.016383335,0.51617402
58.190376,0.026962126,0.51043749
58.196377,0.036471177,0.50004083
58.200375,0.038831025,0.49254403
58.206375,0.037264135,0.48159051
58.210377,0.033504631,0.47505927
58.215374,0.02773767,0.47033021
58.220375,0.019981509,0.46436661
58.225376,0.012671341,0.46063092
58.230373,0.0058297184,0.45806482
58.235374,0.0017657748,0.45729107
58.240376,0.0011037304,0.45745555
58.245876,0.0073675229,0.45847285
58.250874,0.023808105,0.45909965
58.255875,0.053930137,0.45895025
58.260876,0.093577012,0.45699546
58.265877,0.141094,0.45297143
58.271873,0.20286147,0.44340366
58.275875,0.23054874,0.4352206
58.281876,0.25417838,0.4202095
58.285873,0.25705892,0.41130733
58.290874,0.25330836,0.39558974
58.296875,0.23321518,0.37251937
58.300877,0.21773073,0.35887501
58.305874,0.20050371,0.34432712
58.310875,0.17651716,0.3266716
58.315876,0.14592011,0.3067669
58.321877,0.11167687,0.28536159
58.325874,0.088751577,0.27066597
58.330875,0.065777577,0.25358436
58.335876,0.043496355,0.23371679
58.340874,0.032694504,0.2137737
58.345875,0.037234627,0.19162741
58.350876,0.060777724,0.1692742
58.355873,0.10070235,0.14588955
58.360874,0.14885846,0.12166546
58.366875,0.20027681,0.092135131
58.370876,0.22891074,0.070693627
58.375874,0.24275763,0.044822641
58.380875,0.23503375,0.019096985
58.385876,0.2108219,-0.0041507455
58.390373,0.18292591,-0.023680324
58.395374,0.14705762,-0.043362349
58.400375,0.11683615,-0.060357753
58.406376,0.082861409,-0.076451249
58.410374,0.071878202,-0.086699143
58.416374,0.05985057,-0.10097039
58.420376,0.056460932,-0.11205267
58.425377,0.051905647,-0.12364616
58.430374,0.05129749,-0.13586359
58.435375,0.05547969,-0.1488346
58.440376,0.068964243,-0.16220321
58.445374,0.083915919,-0.17852347
58.450375,0.10531209,-0.19534741
58.455376,0.13086884,-0.21424147
58.461376,0.14402856,-0.23881273
58.465374,0.14564383,-0.25638518
58.471375,0.13537186,-0.28423432
58.475376,0.12077015,-0.30346924
58.481377,0.090638325,-0.3325372
58.485374,0.068016306,-0.35154575
58.491375,0.0360553,-0.3786844
58.495377,0.01920631,-0.3954874
58.501373,0.0044733551,-0.4183754
58.505375,0.0025978007,-0.43202505
58.511375,0.010792187,-0.4502022
58.515373,0.021857312,-0.46094543
58.521374,0.042790346,-0.47533256
58.525375,0.057253521,-0.48396888
58.531376,0.076510936,-0.49578932
58.535374,0.086097628,-0.50306576
58.541374,0.093481883,-0.51596653
58.545376,0.097708337,-0.51965255
58.551376,0.10016328,-0.52898586
58.555374,0.10144469,-0.53495872
58.561375,0.10277005,-0.54352844
58.565376,0.10239552,-0.54889321
58.570374,0.099429421,-0.55658239
58.575375,0.092133537,-0.56176561
58.580376,0.079953872,-0.56589478
58.585377,0.063894279,-0.56856555
58.590374,0.045453954,-0.56902975
58.595375,0.02917916,-0.56903976
58.600376,0.015229319,-0.56684899
58.606377,0.003103385,-0.55999017
58.610374,0.00035531321,-0.55648488
58.616375,0.00047778766,-0.55074322
58.620377,0.0018857068,-0.54670155
58.626373,0.0037479887,-0.5404554
58.630375,0.0040641888,-0.53617793
58.636375,0.0032206979,-0.52954006
58.640373,0.0025367846,-0.5249449
58.646374,0.0031829679,-0.51785058
58.650375,0.0056401412,-0.51308507
58.656376,0.012786907,-0.50613666
58.660374,0.019227441,-0.50179309
58.666374,0.029036181,-0.49589536
58.670376,0.033959955,-0.49239254
58.676376,0.036465768,-0.48762307
58.680374,0.034233663,-0.48457628
58.686375,0.025727337,-0.4797782
58.690376,0.01798819,-0.47616124
58.696377,0.0065003028,-0.46967843
58.700375,0.00070110994,-0.46442476
58.706375,-0.0034316764,-0.45477551
58.710377,-0.0031952444,-0.44693452
58.715374,-0.00082879909,-0.43690047
58.720375,0.00092485489,-0.4231827
58.725376,0.00027583481,-0.40668818
58.730373,-0.004243359,-0.38752171
58.736374,-0.013899788,-0.36207989
58.740376,-0.022906305,-0.34087363
58.745377,-0.032733005,-0.31501377
58.751373,-0.039091781,-0.28436172
58.755375,-0.039094415,-0.26200551
58.760376,-0.031755973,-0.23680243
58.765373,-0.017389013,-0.21248667
58.770374,2.4271301E-0005,-0.19102482
58.775375,0.017585281,-0.16975625
58.781376,0.03432899,-0.14318313
58.785374,0.036647379,-0.12516217
58.791374,0.028717753,-0.09611503
58.795376,0.017041355,-0.075433083
58.801376,-0.005873898,-0.04315396
58.805374,-0.021630997,-0.02149659
58.811375,-0.040830046,0.0098493565
58.815376,-0.048408624,0.029307965
58.821377,-0.050029956,0.055664618
58.825375,-0.044682868,0.071464762
58.830376,-0.033244725,0.089851387
58.836376,-0.010479739,0.10862675
58.840374,0.0057327896,0.12127928
58.846375,0.029711667,0.14063483
58.850376,0.044136219,0.15394974
58.856377,0.061677806,0.17443198
58.860374,0.069907956,0.18819566
58.866375,0.07629393,0.208535
58.870377,0.076461859,0.22170845
58.876373,0.071188398,0.24092978
58.880375,0.064712487,0.25364828
58.886375,0.052317377,0.273352
58.890373,0.043458298,0.28743318
58.896374,0.031178582,0.31076503
58.900375,0.024441842,0.32806873
58.906376,0.016886536,0.35666749
58.910374,0.013152647,0.3772344
58.916374,0.0080199037,0.40950641
58.920376,0.0038432691,0.43134671
58.926376,-0.0050475155,0.46347389
58.930374,-0.013030773,0.48387101
58.935375,-0.023996631,0.50689662
58.940376,-0.035164602,0.52893752
58.945374,-0.044679314,0.54859155
58.951374,-0.050498899,0.56738406
58.955376,-0.047494955,0.57819134
58.961376,-0.033252042,0.59197438
58.965374,-0.018212197,0.59979326
58.971375,0.0092041176,0.61012268
58.975376,0.027986849,0.61650515
58.981377,0.052144889,0.62605816
58.985374,0.063362479,0.63277537
58.991375,0.070900589,0.64374745
58.995377,0.069832444,0.65166771
59.001373,0.061097987,0.66403925
59.005375,0.052325841,0.67213058
59.010376,0.041984793,0.68235177
59.015373,0.031108689,0.68988967
59.020374,0.025172178,0.69294602
59.026375,0.035070434,0.6936956
59.030376,0.045710701,0.69424844
59.035374,0.065904923,0.68906355
59.041374,0.087903045,0.68071848
59.045376,0.10031796,0.67117012
59.050377,0.10198634,0.66159934
59.055374,0.090559244,0.65124124
59.060375,0.069475204,0.64533526
59.065376,0.043060917,0.6396876
59.071377,0.0094805136,0.63345051
59.075375,-0.002160273,0.63090521
59.081375,-0.0071105175,0.62656248
59.085377,-0.0035944509,0.62295163
59.091373,0.006773917,0.61628497
59.095375,0.013501668,0.61117947
59.101376,0.018259022,0.60311478
59.105373,0.01621012,0.597839
59.111374,0.005109773,0.59047842
59.115376,-0.0066912347,0.58592921
59.120377,-0.023455048,0.58102411
59.125374,-0.045168515,0.5747636
59.130375,-0.074823067,0.56635469
59.136375,-0.11439565,0.55355275
59.140373,-0.14405918,0.54212266
59.146374,-0.18945615,0.51994854
59.150375,-0.21741331,0.50165403
59.155376,-0.24282233,0.47805348
59.160374,-0.26024902,0.44951534
59.165375,-0.26448965,0.41596347
59.170376,-0.25063094,0.37812349
59.175377,-0.22000106,0.34219289
59.180374,-0.17392762,0.30399531
59.185375,-0.11932063,0.26622173
59.190376,-0.063964568,0.22966686
59.195374,-0.0073321564,0.1914767
59.201374,0.025869908,0.15655673
59.205376,0.033173196,0.13560458
